orig/2-way ball valves for gas with threaded connections.xlsx.xml,BKH Steel,SAE J514/ISO/DIS11926-1 FEMALE THREAD,,BKH-DN6-7/16" UNF,500,BKH-DN6-7_16 UNF-G,
orig/2-way ball valves for gas with threaded connections.xlsx.xml,BKH Steel,SAE J514/ISO/DIS11926-1 FEMALE THREAD,,BKH-DN10-9/16" UNF,500,BKH-DN10-9_16 UNF-G,
orig/2-way ball valves for gas with threaded connections.xlsx.xml,BKH Steel,SAE J514/ISO/DIS11926-1 FEMALE THREAD,,BKH-DN13-3/4" UNF,500,BKH-DN13-3_4 UNF-G,
orig/2-way ball valves for gas with threaded connections.xlsx.xml,BKH Steel,SAE J514/ISO/DIS11926-1 FEMALE THREAD,,BKH-DN20-1 1/16" UN,315,BKH-DN20-1 1_16 UN-G,
orig/2-way ball valves for gas with threaded connections.xlsx.xml,BKH Steel,SAE J514/ISO/DIS11926-1 FEMALE THREAD,,BKH-DN25-1 5/16" UN,315,BKH-DN25-1 5_16 UN-G,
orig/2-way ball valves for gas with threaded connections.xlsx.xml,BKH Stainless Steel,DIN ISO 228 FEMALE THREAD,,BKH-DN4-G1/8,500,BKH-DN4-G1_8-G,
orig/2-way ball valves for gas with threaded connections.xlsx.xml,BKH Stainless Steel,DIN ISO 228 FEMALE THREAD,,BKH-DN6-G1/4,500,BKH-DN6-G1_4-G,
orig/2-way ball valves for gas with threaded connections.xlsx.xml,BKH Stainless Steel,DIN ISO 228 FEMALE THREAD,,BKH-DN10-G3/8,500,BKH-DN10-G3_8-G,
orig/2-way ball valves for gas with threaded connections.xlsx.xml,BKH Stainless Steel,DIN ISO 228 FEMALE THREAD,,BKH-DN13-G1/2,500,BKH-DN13-G1_2-G,
orig/2-way ball valves for gas with threaded connections.xlsx.xml,BKH Stainless Steel,DIN ISO 228 FEMALE THREAD,,BKH-DN16-G5/8,400,BKH-DN16-G5_8-G,
orig/2-way ball valves for gas with threaded connections.xlsx.xml,BKH Stainless Steel,DIN ISO 228 FEMALE THREAD,,BKH-DN20-G3/4,315,BKH-DN20-G3_4-G,
orig/2-way ball valves for gas with threaded connections.xlsx.xml,BKH Stainless Steel,DIN ISO 228 FEMALE THREAD,,BKHP420-DN20-G3/4,420,-,
orig/2-way ball valves for gas with threaded connections.xlsx.xml,BKH Stainless Steel,DIN ISO 228 FEMALE THREAD,,BKH-DN25-G1,315,BKH-DN25-G1-G,
orig/2-way ball valves for gas with threaded connections.xlsx.xml,BKH Stainless Steel,DIN ISO 228 FEMALE THREAD,,BKHP420-DN25-G1,420,-,
